Transaction_ID,User_ID,Transaction_Date,Transaction_Type,Amount_NPR,Payment_Method,Transaction_Status,Merchant_Category,City,Device_Type
ESW137205,19895,10/17/2024 19:36,Mobile Recharge,18788.6,Debit Card,Success,Others,Biratnagar,iOS
ESW137206,19474,3/26/2024 13:25,Mobile Recharge,14032.69,Wallet Balance,Success,Others,Chitwan,Android
ESW137207,38402,6/5/2024 8:25,Electricity Bill,8326.14,Wallet Balance,Success,Transport,Chitwan,iOS
ESW137208,17951,11/25/2024 16:01,Fund Transfer,15412.59,Debit Card,Success,E-commerce,Chitwan,Android
ESW137209,17504,10/14/2024 16:30,Electricity Bill,9308.64,Wallet Balance,Success,E-commerce,Lalitpur,Android
ESW137210,7768,5/31/2024 11:03,Internet Bill,18415.16,Wallet Balance,Success,Others,Lalitpur,Android
ESW137211,9507,5/17/2024 3:37,Fund Transfer,14254.34,Wallet Balance,Success,Telecom,Chitwan,Android
ESW137212,49125,6/28/2024 17:10,QR Payment,19576.3,Linked Bank,Success,Transport,Butwal,Web
ESW137213,30810,7/29/2024 12:49,Fund Transfer,6817.12,Linked Bank,Success,Telecom,Kathmandu,Android
ESW137214,1620,8/21/2024 13:02,Mobile Recharge,16585.88,Linked Bank,Success,Utility,Pokhara,Android
ESW137215,21447,3/10/2024 1:46,QR Payment,5670.55,Debit Card,Success,Telecom,Chitwan,Android
ESW137216,34221,5/29/2024 20:41,Fund Transfer,6816.18,Wallet Balance,Success,Telecom,Pokhara,Android
ESW137217,20118,11/28/2024 22:09,Fund Transfer,4879.79,Debit Card,Success,Others,Pokhara,Android
ESW137218,47599,4/21/2024 19:49,Mobile Recharge,16757.37,Wallet Balance,Pending,Telecom,Lalitpur,Android
ESW137219,1958,1/7/2024 15:03,QR Payment,18013.01,Wallet Balance,Success,Utility,Biratnagar,Web
ESW137220,11200,10/8/2024 3:46,Mobile Recharge,3973.4,Wallet Balance,Success,E-commerce,Butwal,Web
ESW137221,30318,10/23/2024 8:41,Mobile Recharge,17309.63,Wallet Balance,Failed,Utility,Butwal,Android
ESW137222,34530,7/10/2024 23:29,Mobile Recharge,19295.99,Debit Card,Success,E-commerce,Kathmandu,Android
ESW137223,48837,1/28/2024 7:12,Fund Transfer,10650.11,Wallet Balance,Success,Utility,Lalitpur,Android
ESW137224,47465,9/30/2024 1:08,Fund Transfer,4890.46,Wallet Balance,Success,E-commerce,Bhaktapur,Android
ESW137225,30840,3/27/2024 15:10,QR Payment,18628.81,Debit Card,Success,Utility,Biratnagar,Android
ESW137226,23904,4/7/2024 4:28,Electricity Bill,18482.75,Wallet Balance,Success,Food Delivery,Pokhara,Web
ESW137227,19435,8/14/2024 18:43,Electricity Bill,2674.5,Wallet Balance,Success,E-commerce,Kathmandu,Android
ESW137228,48897,1/8/2024 12:40,Fund Transfer,19172.04,Wallet Balance,Success,Telecom,Biratnagar,Android
ESW137229,33071,6/1/2024 12:38,Mobile Recharge,6104.02,Linked Bank,Success,Food Delivery,Kathmandu,Android
ESW137230,42156,4/3/2024 18:06,Internet Bill,8871.57,Linked Bank,Success,Food Delivery,Bhaktapur,Android
ESW137231,25191,12/27/2024 21:28,Mobile Recharge,11092.37,Wallet Balance,Success,Transport,Chitwan,Android
ESW137232,7746,5/28/2024 6:47,Internet Bill,6642.65,Wallet Balance,Success,E-commerce,Butwal,Android
ESW137233,29484,5/4/2024 6:06,Fund Transfer,1339.09,Linked Bank,Success,Utility,Kathmandu,Android
ESW137234,39658,12/7/2024 20:42,Mobile Recharge,14358.92,Linked Bank,Success,Food Delivery,Kathmandu,Android
ESW137235,7053,8/19/2024 14:11,Electricity Bill,15409.7,Wallet Balance,Success,E-commerce,Chitwan,Android
ESW137236,35048,6/20/2024 7:42,Mobile Recharge,10646.25,Debit Card,Success,E-commerce,Pokhara,Android
ESW137237,17519,7/31/2024 8:21,Fund Transfer,8635.02,Debit Card,Failed,E-commerce,Kathmandu,Android
ESW137238,41645,8/25/2024 7:50,Internet Bill,14557.55,Wallet Balance,Failed,E-commerce,Bhaktapur,Android
ESW137239,3545,11/4/2024 4:28,Fund Transfer,19888.22,Wallet Balance,Success,Utility,Pokhara,iOS
ESW137240,15447,2/18/2024 11:02,QR Payment,18649.75,Linked Bank,Success,E-commerce,Butwal,Android
ESW137241,30959,3/30/2024 14:58,QR Payment,11276.88,Wallet Balance,Success,Telecom,Bhaktapur,Android
ESW137242,12677,9/3/2024 23:59,Mobile Recharge,16356.63,Wallet Balance,Success,E-commerce,Bhaktapur,Android
ESW137243,9560,2/14/2024 0:33,Internet Bill,4442.33,Linked Bank,Success,Telecom,Chitwan,Android
ESW137244,4662,10/29/2024 3:55,Fund Transfer,7486.52,Wallet Balance,Success,Utility,Pokhara,iOS
ESW137245,49505,2/17/2024 18:13,Fund Transfer,19216.41,Linked Bank,Success,Food Delivery,Kathmandu,Android
ESW137246,14055,6/8/2024 14:47,QR Payment,11133.68,Wallet Balance,Success,E-commerce,Bhaktapur,Android
ESW137247,40497,2/7/2024 3:26,Electricity Bill,10807.69,Linked Bank,Success,Others,Butwal,Android
ESW137248,13798,1/14/2024 22:33,Electricity Bill,4862.28,Wallet Balance,Success,Food Delivery,Biratnagar,Web
ESW137249,5808,10/12/2024 16:34,Mobile Recharge,9882.82,Wallet Balance,Success,E-commerce,Chitwan,iOS
ESW137250,9048,12/17/2024 6:37,Mobile Recharge,3399.77,Wallet Balance,Success,Utility,Chitwan,Android
ESW137251,14107,9/29/2024 2:23,Fund Transfer,14669.89,Linked Bank,Success,Food Delivery,Kathmandu,Android
ESW137252,7520,9/14/2024 10:15,Internet Bill,17463.18,Linked Bank,Success,Utility,Lalitpur,Android
ESW137253,17928,8/19/2024 21:04,Fund Transfer,15486,Wallet Balance,Success,Food Delivery,Kathmandu,Android
ESW137254,24501,2/27/2024 0:43,Mobile Recharge,2523.73,Wallet Balance,Success,Telecom,Butwal,Android
ESW137255,37191,6/4/2024 17:26,QR Payment,11256.49,Linked Bank,Success,Telecom,Kathmandu,Android
ESW137256,30476,4/27/2024 16:11,QR Payment,7356.25,Wallet Balance,Success,Telecom,Biratnagar,Android
ESW137257,27948,5/27/2024 5:01,Fund Transfer,6530.93,Wallet Balance,Success,Transport,Biratnagar,iOS
ESW137258,5483,9/6/2024 6:48,Electricity Bill,15943.91,Wallet Balance,Success,Transport,Bhaktapur,iOS
ESW137259,46295,11/1/2024 23:25,Mobile Recharge,9624.41,Wallet Balance,Success,Telecom,Butwal,Android
ESW137260,40887,3/22/2024 18:54,Fund Transfer,16966.98,Wallet Balance,Success,E-commerce,Pokhara,Web
ESW137261,18481,12/8/2024 0:30,QR Payment,8143.38,Linked Bank,Success,E-commerce,Kathmandu,Android
ESW137262,11718,7/7/2024 13:55,Internet Bill,10910.02,Linked Bank,Success,Food Delivery,Butwal,Android
ESW137263,16373,9/27/2024 23:57,Fund Transfer,6439.7,Wallet Balance,Success,Transport,Lalitpur,iOS
ESW137264,24244,5/27/2024 13:32,Internet Bill,8012.68,Linked Bank,Success,Others,Biratnagar,Web
ESW137265,39203,8/12/2024 0:14,Fund Transfer,13718.67,Linked Bank,Success,Food Delivery,Lalitpur,Android
ESW137266,46123,3/24/2024 6:50,Internet Bill,5705.09,Wallet Balance,Success,E-commerce,Biratnagar,Web
ESW137267,28629,9/28/2024 4:04,Internet Bill,19950.67,Debit Card,Failed,Utility,Kathmandu,Android
ESW137268,32257,6/17/2024 22:43,Fund Transfer,16327.9,Debit Card,Success,Telecom,Biratnagar,Android
ESW137269,19327,1/15/2024 7:38,Electricity Bill,2453.79,Linked Bank,Success,Transport,Bhaktapur,iOS
ESW137270,35487,1/20/2024 6:17,QR Payment,4642.91,Wallet Balance,Failed,Transport,Lalitpur,Web
ESW137271,6768,2/10/2024 2:50,QR Payment,13466.67,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW137272,25866,1/10/2024 5:09,Fund Transfer,3530.73,Wallet Balance,Success,Others,Biratnagar,Android
ESW137273,45649,3/16/2024 14:49,Fund Transfer,176.73,Wallet Balance,Failed,Food Delivery,Biratnagar,Android
ESW137274,10166,8/17/2024 7:39,Electricity Bill,12994.65,Linked Bank,Success,Utility,Bhaktapur,Android
ESW137275,31743,3/10/2024 20:23,Fund Transfer,4718.61,Wallet Balance,Success,Food Delivery,Lalitpur,Android
ESW137276,17798,6/12/2024 6:41,QR Payment,3555.07,Wallet Balance,Success,Telecom,Lalitpur,iOS
ESW137277,10042,7/31/2024 20:59,Fund Transfer,13573.64,Linked Bank,Success,E-commerce,Butwal,Android
ESW137278,12969,7/31/2024 23:53,Mobile Recharge,8193.29,Debit Card,Success,E-commerce,Pokhara,iOS
ESW137279,8203,10/14/2024 12:15,Fund Transfer,18839.96,Debit Card,Success,E-commerce,Chitwan,Android
ESW137280,5641,5/2/2024 21:00,Internet Bill,5366.59,Wallet Balance,Success,Food Delivery,Butwal,Android
ESW137281,29536,1/31/2024 21:11,Fund Transfer,4962.67,Wallet Balance,Success,E-commerce,Bhaktapur,iOS
ESW137282,15374,12/2/2024 10:48,QR Payment,11305.99,Linked Bank,Pending,Transport,Pokhara,Android
ESW137283,15546,6/27/2024 15:57,Electricity Bill,9890,Wallet Balance,Success,Transport,Butwal,iOS
ESW137284,15102,1/7/2024 6:41,Electricity Bill,1961.48,Wallet Balance,Success,Utility,Lalitpur,Android
ESW137285,34359,9/15/2024 0:02,Electricity Bill,12159.3,Wallet Balance,Success,Utility,Kathmandu,Android
ESW137286,34517,5/3/2024 2:16,Mobile Recharge,14816.65,Wallet Balance,Pending,Telecom,Pokhara,Android
ESW137287,35987,10/7/2024 11:42,Mobile Recharge,3962.48,Wallet Balance,Success,Telecom,Chitwan,iOS
ESW137288,10029,1/21/2024 7:00,Internet Bill,5106.61,Wallet Balance,Success,Transport,Bhaktapur,iOS
ESW137289,48545,8/8/2024 15:39,QR Payment,1366.38,Wallet Balance,Success,E-commerce,Chitwan,Android
ESW137290,12322,10/30/2024 9:50,Fund Transfer,3818.81,Linked Bank,Success,Food Delivery,Chitwan,Android
ESW137291,45441,8/12/2024 18:21,Mobile Recharge,7721.49,Debit Card,Success,Food Delivery,Chitwan,Android
ESW137292,42493,3/6/2024 18:43,Internet Bill,13407.77,Linked Bank,Failed,Others,Biratnagar,Android
ESW137293,13654,10/5/2024 13:53,Fund Transfer,10176.66,Wallet Balance,Success,E-commerce,Kathmandu,Web
ESW137294,10965,2/27/2024 17:34,Internet Bill,3761.79,Debit Card,Success,Others,Butwal,Android
ESW137295,8508,10/25/2024 0:39,QR Payment,2331.39,Wallet Balance,Pending,Food Delivery,Biratnagar,iOS
ESW137296,48859,8/5/2024 16:12,QR Payment,9928.15,Linked Bank,Success,Telecom,Pokhara,Android
ESW137297,36338,9/21/2024 11:39,Electricity Bill,19118.2,Wallet Balance,Success,Telecom,Bhaktapur,Web
ESW137298,23132,6/29/2024 9:01,QR Payment,6334.39,Wallet Balance,Success,Transport,Butwal,Android
ESW137299,1264,6/26/2024 6:52,Internet Bill,3173.56,Wallet Balance,Success,Telecom,Chitwan,Android
ESW137300,17025,8/18/2024 17:37,Internet Bill,16557.93,Linked Bank,Pending,Telecom,Bhaktapur,Android
ESW137301,47117,10/30/2024 15:27,Fund Transfer,5766.53,Linked Bank,Success,Others,Kathmandu,Android
ESW137302,42341,7/27/2024 7:40,Fund Transfer,2185.06,Linked Bank,Success,Food Delivery,Pokhara,iOS
ESW137303,12488,7/1/2024 21:38,Fund Transfer,19810.15,Linked Bank,Success,Telecom,Kathmandu,Android
ESW137304,43126,6/7/2024 3:17,Fund Transfer,4310.96,Wallet Balance,Success,Food Delivery,Lalitpur,Android
ESW137305,44438,8/5/2024 7:31,QR Payment,6984.99,Linked Bank,Success,Telecom,Pokhara,Android
ESW137306,1388,2/9/2024 11:13,QR Payment,3909.07,Debit Card,Success,Utility,Pokhara,iOS
ESW137307,3071,5/23/2024 12:22,Mobile Recharge,19031.74,Wallet Balance,Success,E-commerce,Kathmandu,Android
ESW137308,25970,3/31/2024 18:16,QR Payment,13625.37,Debit Card,Success,Telecom,Chitwan,iOS
ESW137309,48736,3/24/2024 16:17,Fund Transfer,14786.66,Linked Bank,Success,E-commerce,Butwal,Web
ESW137310,15454,6/30/2024 9:59,QR Payment,2091.48,Linked Bank,Success,Utility,Bhaktapur,Web
ESW137311,8840,5/12/2024 14:36,Fund Transfer,13459.25,Linked Bank,Success,Utility,Bhaktapur,Web
ESW137312,30654,1/7/2024 3:15,QR Payment,10433.2,Wallet Balance,Success,Utility,Kathmandu,iOS
ESW137313,12849,12/4/2024 9:50,Mobile Recharge,9568.29,Wallet Balance,Failed,Telecom,Kathmandu,Android
ESW137314,21403,11/3/2024 6:19,QR Payment,10187.46,Wallet Balance,Success,Food Delivery,Lalitpur,Web
ESW137315,11431,10/12/2024 9:09,Mobile Recharge,12603.82,Debit Card,Success,Others,Chitwan,Android
ESW137316,23442,3/8/2024 11:16,QR Payment,1711.14,Wallet Balance,Success,Telecom,Pokhara,Android
ESW137317,7630,6/28/2024 6:55,QR Payment,11769.3,Linked Bank,Success,Telecom,Biratnagar,Android
ESW137318,48736,2/7/2024 5:37,Mobile Recharge,9744.71,Wallet Balance,Success,Telecom,Butwal,Android
ESW137319,14008,8/16/2024 3:26,QR Payment,7417.31,Linked Bank,Success,Utility,Kathmandu,Android
ESW137320,48487,6/28/2024 4:20,Fund Transfer,11058.84,Wallet Balance,Success,Telecom,Bhaktapur,Web
ESW137321,3859,10/13/2024 14:23,QR Payment,7298.44,Wallet Balance,Success,Telecom,Chitwan,Android
ESW137322,3393,7/31/2024 14:16,Mobile Recharge,2823.33,Wallet Balance,Success,E-commerce,Bhaktapur,iOS
ESW137323,30144,7/2/2024 6:42,Fund Transfer,1355.13,Linked Bank,Success,Transport,Lalitpur,Android
ESW137324,15091,3/5/2024 13:43,Internet Bill,2496.18,Wallet Balance,Success,Transport,Pokhara,iOS
ESW137325,23455,12/16/2024 6:21,Electricity Bill,13129.54,Wallet Balance,Failed,Transport,Chitwan,Web
ESW137326,35818,7/13/2024 4:27,Fund Transfer,14976.19,Debit Card,Success,Transport,Butwal,Android
ESW137327,4121,11/6/2024 9:37,Internet Bill,13465.71,Wallet Balance,Success,Utility,Chitwan,Android
ESW137328,10116,9/9/2024 19:10,QR Payment,202.5,Wallet Balance,Success,Transport,Chitwan,Android
ESW137329,5971,4/11/2024 5:07,Fund Transfer,10628.63,Wallet Balance,Success,Utility,Butwal,Android
ESW137330,45535,12/20/2024 15:41,Mobile Recharge,307.99,Wallet Balance,Success,Utility,Biratnagar,Android
ESW137331,30644,2/12/2024 2:56,Electricity Bill,1338.04,Linked Bank,Failed,Telecom,Biratnagar,Android
ESW137332,25079,3/6/2024 14:56,Electricity Bill,1497.91,Wallet Balance,Failed,Others,Bhaktapur,Android
ESW137333,29327,5/24/2024 4:41,Electricity Bill,2158.62,Wallet Balance,Success,Utility,Lalitpur,Android
ESW137334,37122,9/3/2024 12:15,Fund Transfer,809.08,Wallet Balance,Success,Utility,Pokhara,Web
ESW137335,38242,2/9/2024 23:59,QR Payment,1318.79,Wallet Balance,Success,E-commerce,Bhaktapur,Android
ESW137336,4397,7/27/2024 12:34,Internet Bill,14499.18,Linked Bank,Success,Food Delivery,Lalitpur,Android
ESW137337,40049,7/22/2024 13:27,Fund Transfer,9848.25,Wallet Balance,Success,E-commerce,Bhaktapur,Android
ESW137338,13412,8/28/2024 1:01,Electricity Bill,19104.17,Wallet Balance,Pending,E-commerce,Bhaktapur,Android
ESW137339,49519,6/7/2024 16:58,Internet Bill,11232.36,Wallet Balance,Success,Food Delivery,Chitwan,Android
ESW137340,6521,5/3/2024 12:28,Internet Bill,19393.39,Linked Bank,Failed,Transport,Kathmandu,Android
ESW137341,30151,4/21/2024 3:18,Fund Transfer,6041.17,Wallet Balance,Success,Others,Biratnagar,Android
ESW137342,4472,11/24/2024 16:55,Internet Bill,8653.72,Wallet Balance,Failed,Telecom,Pokhara,Android
ESW137343,6481,5/11/2024 6:48,Electricity Bill,12764.92,Wallet Balance,Success,Utility,Chitwan,Android
ESW137344,39977,10/29/2024 6:41,Mobile Recharge,12434.93,Wallet Balance,Success,Food Delivery,Chitwan,Android
ESW137345,20883,1/19/2024 11:18,Electricity Bill,108.91,Linked Bank,Success,E-commerce,Butwal,iOS
ESW137346,24379,4/21/2024 0:37,QR Payment,10062.76,Wallet Balance,Success,Telecom,Kathmandu,Android
ESW137347,25265,7/17/2024 4:36,Electricity Bill,8867.8,Linked Bank,Failed,Telecom,Biratnagar,Android
ESW137348,42391,10/17/2024 2:38,Fund Transfer,4289.48,Linked Bank,Success,Food Delivery,Butwal,iOS
ESW137349,24656,1/6/2024 14:59,Mobile Recharge,14670.59,Linked Bank,Success,Others,Kathmandu,iOS
ESW137350,10304,9/13/2024 14:26,Mobile Recharge,15704.43,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW137351,22080,4/26/2024 11:43,Fund Transfer,12243.85,Wallet Balance,Success,Transport,Lalitpur,Android
ESW137352,46911,6/20/2024 19:55,Internet Bill,8241.84,Linked Bank,Success,Transport,Chitwan,Android
ESW137353,44013,7/2/2024 15:11,QR Payment,6939.04,Wallet Balance,Success,Food Delivery,Biratnagar,Android
ESW137354,13445,11/2/2024 21:54,QR Payment,2939.45,Wallet Balance,Success,Telecom,Biratnagar,Android
ESW137355,41314,8/30/2024 5:32,Fund Transfer,12761.65,Linked Bank,Pending,Food Delivery,Chitwan,Android
ESW137356,23857,4/30/2024 17:19,Fund Transfer,15401.87,Linked Bank,Success,E-commerce,Pokhara,Android
ESW137357,29894,8/30/2024 12:59,QR Payment,2605.86,Linked Bank,Success,Food Delivery,Butwal,iOS
ESW137358,39570,2/5/2024 21:31,Fund Transfer,7588.11,Wallet Balance,Failed,Others,Chitwan,Web
ESW137359,1544,11/4/2024 10:51,Internet Bill,8487.21,Linked Bank,Success,Telecom,Biratnagar,Android
ESW137360,40420,12/20/2024 17:26,Electricity Bill,14306.05,Wallet Balance,Success,Others,Bhaktapur,Android
ESW137361,17052,1/1/2024 0:09,Fund Transfer,1866.95,Linked Bank,Success,Others,Butwal,iOS
ESW137362,28734,2/28/2024 20:01,Electricity Bill,5085.12,Debit Card,Success,E-commerce,Kathmandu,Web
ESW137363,36396,9/19/2024 16:01,Mobile Recharge,12949.92,Wallet Balance,Pending,Food Delivery,Pokhara,iOS
ESW137364,37219,1/24/2024 5:12,Mobile Recharge,19284.39,Wallet Balance,Success,Food Delivery,Bhaktapur,Android
ESW137365,42497,2/23/2024 17:30,Fund Transfer,15110.18,Wallet Balance,Success,Telecom,Chitwan,Web
ESW137366,2436,10/15/2024 23:54,Mobile Recharge,14575.24,Linked Bank,Success,Utility,Lalitpur,Android
ESW137367,12007,6/5/2024 6:43,Electricity Bill,4589.42,Debit Card,Success,Transport,Lalitpur,Android
ESW137368,29341,6/15/2024 9:02,Fund Transfer,6573.31,Wallet Balance,Success,Utility,Kathmandu,Android
ESW137369,32014,3/28/2024 6:59,Fund Transfer,5738.13,Wallet Balance,Failed,Others,Bhaktapur,iOS
ESW137370,36830,5/11/2024 3:58,Electricity Bill,14938.42,Wallet Balance,Success,Utility,Kathmandu,Android
ESW137371,8551,4/26/2024 6:17,Fund Transfer,612.8,Wallet Balance,Success,Telecom,Lalitpur,Android
ESW137372,14113,1/9/2024 9:55,Mobile Recharge,8381.97,Linked Bank,Success,E-commerce,Bhaktapur,Android
ESW137373,49431,2/21/2024 9:46,QR Payment,15461.53,Debit Card,Success,Telecom,Chitwan,Android
ESW137374,38179,6/13/2024 17:24,Electricity Bill,2925.11,Wallet Balance,Success,Utility,Lalitpur,Android
ESW137375,5841,10/18/2024 21:54,Electricity Bill,18861.39,Wallet Balance,Success,Telecom,Kathmandu,Android
ESW137376,41729,3/24/2024 12:38,QR Payment,18182.98,Wallet Balance,Success,Others,Chitwan,Android
ESW137377,18102,2/28/2024 20:41,Mobile Recharge,19416.19,Wallet Balance,Success,E-commerce,Chitwan,Android
ESW137378,38964,5/27/2024 19:02,Electricity Bill,10901.47,Wallet Balance,Failed,E-commerce,Kathmandu,Android
ESW137379,20111,4/12/2024 15:17,Electricity Bill,2955.31,Wallet Balance,Success,Utility,Kathmandu,Android
ESW137380,12093,4/16/2024 22:02,Electricity Bill,15279.82,Wallet Balance,Success,Others,Biratnagar,iOS
ESW137381,8546,4/25/2024 15:37,Fund Transfer,16875.32,Linked Bank,Failed,Utility,Lalitpur,Android
ESW137382,32799,2/5/2024 22:54,Fund Transfer,1620.63,Wallet Balance,Success,Food Delivery,Lalitpur,Android
ESW137383,22584,9/17/2024 16:12,Internet Bill,8902.76,Wallet Balance,Success,Others,Biratnagar,Android
ESW137384,20361,10/9/2024 2:28,QR Payment,12121.84,Wallet Balance,Success,Others,Lalitpur,Android
ESW137385,15484,7/11/2024 18:34,Fund Transfer,13339.08,Wallet Balance,Success,Others,Lalitpur,Android
ESW137386,48871,3/8/2024 10:18,Fund Transfer,9826.81,Wallet Balance,Success,E-commerce,Lalitpur,Android
ESW137387,48448,5/23/2024 7:40,Mobile Recharge,1038.53,Wallet Balance,Success,E-commerce,Chitwan,iOS
ESW137388,15101,4/13/2024 3:43,Internet Bill,11842.2,Wallet Balance,Success,Telecom,Bhaktapur,iOS
ESW137389,43774,8/2/2024 21:43,Mobile Recharge,1880.63,Wallet Balance,Pending,Utility,Biratnagar,Android
ESW137390,37248,6/13/2024 6:03,Electricity Bill,1531.56,Linked Bank,Success,Food Delivery,Chitwan,Android
ESW137391,43701,10/30/2024 5:44,Fund Transfer,1736.92,Linked Bank,Success,Utility,Biratnagar,iOS
ESW137392,14261,8/28/2024 10:08,Mobile Recharge,18910.58,Linked Bank,Success,E-commerce,Bhaktapur,Android
ESW137393,14209,4/25/2024 12:35,Mobile Recharge,13793.37,Wallet Balance,Success,Others,Pokhara,Android
ESW137394,29647,12/22/2024 14:52,Internet Bill,12369.82,Linked Bank,Success,Utility,Chitwan,Android
ESW137395,9221,1/21/2024 13:28,Mobile Recharge,14690.93,Wallet Balance,Success,Others,Butwal,Android
ESW137396,48833,9/9/2024 11:30,Fund Transfer,4874.76,Wallet Balance,Failed,E-commerce,Bhaktapur,Android
ESW137397,20877,5/14/2024 22:24,QR Payment,6317.15,Linked Bank,Success,Food Delivery,Lalitpur,Web
ESW137398,26557,1/16/2024 16:33,Mobile Recharge,18066.85,Wallet Balance,Success,Telecom,Kathmandu,Android
ESW137399,33998,11/5/2024 19:15,Electricity Bill,13171.71,Wallet Balance,Success,E-commerce,Lalitpur,Android
ESW137400,8526,5/1/2024 11:41,QR Payment,16668.85,Wallet Balance,Success,Telecom,Pokhara,Android
ESW137401,39049,6/20/2024 20:12,Fund Transfer,18919.97,Wallet Balance,Success,Food Delivery,Bhaktapur,Android
ESW137402,2251,4/4/2024 20:53,Mobile Recharge,9031.68,Wallet Balance,Success,Utility,Pokhara,iOS
ESW137403,33588,10/11/2024 15:09,Electricity Bill,11650.34,Wallet Balance,Success,Utility,Biratnagar,Android
ESW137404,7889,2/2/2024 14:04,Fund Transfer,6171.71,Wallet Balance,Pending,Food Delivery,Butwal,Android
ESW137405,47152,12/24/2024 11:25,Fund Transfer,16744.8,Wallet Balance,Success,Utility,Biratnagar,iOS
ESW137406,46454,3/9/2024 11:06,Mobile Recharge,9108.98,Linked Bank,Success,E-commerce,Biratnagar,Android
ESW137407,29766,1/18/2024 0:48,Mobile Recharge,14384.21,Linked Bank,Success,E-commerce,Bhaktapur,Android
ESW137408,30146,11/10/2024 18:20,Fund Transfer,11340.88,Linked Bank,Success,Food Delivery,Kathmandu,Web
ESW137409,35546,5/25/2024 2:17,Fund Transfer,10641.62,Wallet Balance,Success,Food Delivery,Butwal,Android
